date,bergen_temp_mean,paris_temp_mean,bergen_temp_min,paris_temp_min,bergen_temp_max,paris_temp_max,bergen_precip_mm,paris_precip_mm,bergen_snowfall_mm,paris_snowfall_mm,bergen_sunshine_hours,paris_sunshine_hours,extreme
2018-07-24,16.3,24.8,15.1,18.5,17.5,30.0,13.8,0.0,0.0,0.0,0.0,12.34,False
2018-07-25,15.8,26.1,13.1,19.9,19.6,31.2,1.7,0.0,0.0,0.0,11.18,14.22,False
2018-07-26,17.0,28.0,10.9,20.3,22.1,34.3,0.0,0.0,0.0,0.0,16.26,14.12,False
2018-07-27,22.7,27.0,15.2,20.2,30.3,35.0,0.0,1.2,0.0,0.0,16.44,11.73,False
2018-07-28,24.4,21.7,18.0,19.1,28.8,24.5,0.0,3.0,0.0,0.0,16.29,14.0,False
2018-07-29,18.1,21.2,14.7,17.6,20.6,27.2,10.8,2.8,0.0,0.0,11.77,6.68,False
2018-07-30,17.9,22.6,15.1,18.9,21.5,26.5,12.1,0.3,0.0,0.0,6.36,10.24,False
2018-07-31,17.0,22.5,14.3,18.9,19.4,26.8,14.1,0.2,0.0,0.0,0.62,9.17,False
2018-08-01,16.8,22.7,13.2,16.6,20.6,29.0,0.1,0.0,0.0,0.0,14.54,13.28,False
2018-08-02,15.6,24.2,14.2,17.0,16.9,31.2,3.8,0.0,0.0,0.0,0.0,14.0,False
2018-08-03,16.3,26.9,14.7,19.5,18.0,34.0,6.5,0.0,0.0,0.0,4.92,14.0,False
2018-08-04,14.6,26.3,12.1,19.4,16.5,32.5,6.9,0.0,0.0,0.0,2.0,14.0,False
2018-08-05,13.1,23.9,11.4,17.1,14.9,30.1,3.6,0.0,0.0,0.0,13.17,14.0,False
2018-08-06,12.9,25.1,10.4,16.3,15.1,32.6,7.9,0.0,0.0,0.0,0.49,14.0,False
2018-08-07,16.2,26.4,12.6,18.6,20.3,35.5,5.1,7.3,0.0,0.0,9.74,10.83,True
2018-08-08,16.0,22.1,12.5,18.0,20.5,26.3,17.4,0.2,0.0,0.0,2.15,6.79,False
2018-08-09,13.8,18.1,11.6,15.8,16.7,20.2,2.4,14.9,0.0,0.0,6.39,7.16,False
2018-08-10,12.1,17.7,10.9,11.5,13.1,23.1,22.3,0.0,0.0,0.0,0.0,11.43,False
2018-08-11,12.0,18.9,8.4,13.6,14.7,23.8,3.6,0.1,0.0,0.0,13.82,12.68,False
2018-08-12,11.9,21.8,7.7,14.2,15.6,30.0,0.0,0.1,0.0,0.0,15.15,13.26,False
2018-08-13,13.2,19.6,7.5,17.1,17.9,23.0,0.0,2.1,0.0,0.0,15.03,12.91,False
2018-08-14,13.5,19.6,8.3,15.2,17.7,24.3,0.0,0.5,0.0,0.0,14.85,14.0,False
2018-08-15,14.4,19.8,12.4,15.1,17.1,24.1,15.1,0.0,0.0,0.0,1.08,13.31,False
2018-08-16,14.0,21.7,12.1,14.6,15.3,29.2,29.7,0.0,0.0,0.0,0.0,13.99,False
2018-08-17,12.0,19.7,10.9,15.6,13.1,23.6,20.0,0.9,0.0,0.0,4.64,13.09,False
2018-08-18,12.7,18.5,11.5,12.1,13.6,25.3,24.8,0.0,0.0,0.0,3.44,13.63,False
2018-08-19,12.6,20.7,9.8,13.3,15.4,27.6,1.7,0.0,0.0,0.0,14.27,13.9,False
2018-08-20,11.6,21.7,9.4,18.8,13.9,25.3,1.1,0.3,0.0,0.0,10.58,7.36,False
2018-08-21,11.9,21.5,7.8,17.5,15.5,25.5,0.0,0.6,0.0,0.0,13.03,7.33,False
2018-08-22,13.4,22.2,11.3,15.4,15.2,29.0,49.8,0.0,0.0,0.0,0.07,13.8,False
2018-08-23,11.9,21.3,9.6,16.5,14.1,26.4,3.2,0.0,0.0,0.0,3.33,13.32,False
2018-08-24,9.9,17.5,7.1,14.3,12.1,19.9,10.7,1.3,0.0,0.0,6.55,8.49,False
2018-08-25,9.7,16.1,6.8,13.0,12.9,19.3,2.0,0.5,0.0,0.0,13.79,11.83,False
2018-08-26,10.0,16.7,5.9,8.1,13.1,23.0,0.5,0.0,0.0,0.0,12.21,10.37,False
2018-08-27,12.9,19.5,9.8,14.6,18.2,22.5,2.4,1.9,0.0,0.0,6.05,8.63,False
2018-08-28,13.6,18.5,11.6,10.1,16.1,26.1,0.5,0.0,0.0,0.0,12.8,13.18,False
2018-08-29,12.4,17.9,8.4,16.2,13.8,19.8,22.0,17.9,0.0,0.0,0.0,4.01,False
2018-08-30,11.0,17.1,6.8,12.7,14.4,20.4,1.2,0.0,0.0,0.0,13.45,7.26,False
2018-08-31,11.5,17.4,6.4,13.1,16.2,21.1,0.0,0.3,0.0,0.0,13.34,12.82,False
2018-09-01,12.5,16.8,9.1,9.8,16.1,22.5,0.0,0.0,0.0,0.0,4.39,12.85,False
2018-09-02,14.9,17.3,12.9,9.6,17.7,23.8,0.8,0.0,0.0,0.0,3.12,12.77,False
2018-09-03,14.5,18.3,13.1,12.2,16.8,24.7,0.0,0.0,0.0,0.0,4.28,9.13,False
2018-09-04,14.0,18.7,10.6,16.5,18.0,21.2,0.7,0.8,0.0,0.0,12.62,4.27,False
2018-09-05,13.0,19.9,10.6,16.6,16.6,24.5,0.0,0.5,0.0,0.0,9.8,7.85,False
2018-09-06,12.2,18.5,9.9,14.8,14.0,21.8,20.1,0.9,0.0,0.0,0.1,6.67,False
2018-09-07,16.5,16.1,10.4,13.1,21.6,20.2,1.0,0.0,0.0,0.0,11.19,11.0,False
2018-09-08,13.6,16.3,9.1,10.2,15.9,22.6,5.7,0.0,0.0,0.0,4.48,12.08,False
2018-09-09,11.7,19.9,9.6,11.5,14.9,28.5,26.3,0.0,0.0,0.0,4.3,12.06,False
2018-09-10,11.4,18.9,10.4,13.9,12.9,24.2,45.5,0.0,0.0,0.0,4.52,11.63,False
2018-09-11,10.9,20.7,9.3,12.8,13.1,28.5,27.3,0.0,0.0,0.0,2.52,12.21,False
2018-09-12,10.1,19.9,8.6,12.8,12.1,27.1,22.4,0.0,0.0,0.0,5.39,11.7,False
2018-09-13,9.5,17.0,7.9,15.1,10.8,19.2,22.4,1.7,0.0,0.0,0.09,0.92,False
2018-09-14,9.1,16.6,7.8,12.6,10.3,20.9,21.1,0.0,0.0,0.0,0.0,9.98,False
2018-09-15,8.6,15.5,5.3,9.2,11.6,21.6,24.6,0.0,0.0,0.0,5.05,12.04,False
2018-09-16,8.9,17.5,6.8,10.4,11.8,25.0,16.0,0.0,0.0,0.0,0.0,11.4,False
2018-09-17,10.6,19.9,8.6,10.1,12.9,28.6,12.2,0.0,0.0,0.0,0.38,11.91,False
2018-09-18,15.4,21.5,11.1,17.0,21.6,25.9,21.9,0.3,0.0,0.0,6.66,8.48,False
2018-09-19,13.4,20.7,11.5,16.0,14.9,26.2,21.8,0.0,0.0,0.0,3.0,11.8,False
2018-09-20,10.0,20.2,8.8,14.4,11.4,25.6,21.3,0.0,0.0,0.0,7.66,11.07,False
2018-09-21,8.5,17.5,6.8,13.2,10.4,21.0,56.4,6.6,0.0,0.0,0.0,7.5,False
2018-09-22,8.6,15.0,7.4,10.8,10.3,18.7,25.6,0.8,0.0,0.0,8.21,3.0,False
2018-09-23,6.5,17.9,4.8,11.4,7.9,24.0,14.2,12.0,0.0,0.0,8.44,4.34,False
2018-09-24,4.9,11.9,2.9,7.3,7.9,16.0,7.0,0.0,0.0,0.0,10.11,11.06,False
2018-09-25,7.7,11.3,3.5,6.1,10.2,16.6,14.1,0.0,0.0,0.0,0.0,11.46,False
2018-09-26,10.5,12.0,9.1,5.2,12.4,19.9,46.8,0.0,0.0,0.0,1.48,11.38,False
2018-09-27,7.7,15.3,5.7,7.1,9.1,24.4,28.1,0.0,0.0,0.0,0.34,11.21,False
2018-09-28,6.1,14.8,4.2,10.1,8.5,20.1,3.8,0.0,0.0,0.0,10.53,11.0,False
2018-09-29,7.8,12.4,6.6,8.0,9.1,17.9,39.8,0.0,0.0,0.0,0.0,11.05,False
2018-09-30,7.2,11.1,3.5,4.5,9.3,17.6,21.8,0.0,0.0,0.0,7.25,10.9,False
2018-10-01,5.8,11.9,2.8,7.7,9.6,15.3,1.9,0.2,0.0,0.0,10.42,8.11,False
2018-10-02,5.4,12.8,3.2,7.9,8.4,16.8,10.9,0.2,0.0,0.0,5.0,2.3,False
2018-10-03,6.2,16.1,4.4,12.9,8.4,19.0,1.2,0.4,0.0,0.0,9.62,4.98,False
2018-10-04,7.9,14.4,4.5,8.6,11.1,20.6,27.2,0.0,0.0,0.0,0.0,11.0,False
2018-10-05,7.3,14.8,6.2,6.9,8.8,24.5,12.0,0.0,0.0,0.0,5.99,10.98,False
2018-10-06,6.2,16.3,2.5,9.4,8.9,22.7,7.6,1.1,0.0,0.0,7.56,10.94,False
2018-10-07,4.8,14.0,1.4,12.6,8.1,15.2,5.6,10.8,0.0,0.0,2.09,0.0,False
2018-10-08,8.8,12.5,6.7,6.8,11.2,18.1,30.9,0.0,0.0,0.0,7.24,10.91,False
2018-10-09,10.9,13.8,8.4,6.7,11.4,22.4,56.5,0.0,0.0,0.0,0.0,10.88,False
2018-10-10,12.0,17.3,10.5,10.6,14.6,24.5,3.8,0.0,0.0,0.0,3.86,10.86,False
2018-10-11,12.8,19.2,6.2,15.3,19.7,25.5,0.0,2.3,0.0,0.0,9.83,9.62,False
2018-10-12,14.5,19.4,11.5,14.5,18.0,24.9,6.2,0.1,0.0,0.0,3.69,8.84,False
2018-10-13,13.8,20.4,12.1,16.5,16.0,26.0,85.0,0.0,0.0,0.0,0.0,10.58,False
2018-10-14,12.7,20.5,7.6,16.2,16.4,25.0,29.0,0.0,0.0,0.0,0.0,8.93,False
2018-10-15,6.3,20.0,4.1,16.1,9.2,25.5,1.4,0.0,0.0,0.0,4.12,10.38,False
2018-10-16,7.4,18.1,2.5,12.5,11.8,24.1,2.7,0.0,0.0,0.0,6.88,10.56,False
2018-10-17,9.7,15.3,7.2,11.1,11.4,20.5,14.2,0.0,0.0,0.0,3.67,10.14,False
2018-10-18,7.4,15.0,5.8,11.5,8.9,21.2,2.1,0.0,0.0,0.0,8.3,10.23,False
2018-10-19,7.2,13.5,5.6,9.4,8.7,19.1,7.3,0.0,0.0,0.0,0.0,10.11,False
2018-10-20,7.3,11.6,4.3,7.4,8.8,16.5,6.5,0.0,0.0,0.0,0.0,10.09,False
2018-10-21,8.9,10.5,6.2,4.6,11.2,18.1,39.8,0.0,0.0,0.0,0.0,10.07,False
2018-10-22,6.6,11.7,5.2,9.1,8.6,15.0,26.8,0.0,0.0,0.0,0.37,1.21,False
2018-10-23,6.4,10.2,3.5,3.8,8.6,17.0,17.2,0.0,0.0,0.0,7.46,9.74,False
2018-10-24,4.4,13.1,1.5,9.6,8.9,17.1,7.3,0.0,0.0,0.0,0.0,4.78,False
2018-10-25,5.5,12.3,0.4,8.4,7.4,15.6,10.4,0.0,0.0,0.0,5.68,5.27,False
2018-10-26,2.2,10.1,-2.2,6.4,6.5,14.2,0.0,0.4,0.0,0.0,8.83,1.32,False
2018-10-27,1.4,6.4,-0.6,2.3,5.1,9.7,0.0,0.0,0.0,0.0,8.79,7.94,False
2018-10-28,-0.2,5.8,-3.0,3.6,4.3,9.1,0.0,0.2,0.0,0.7,8.74,1.84,False
2018-10-29,-0.9,5.3,-3.8,4.2,2.7,7.3,0.0,0.5,0.0,0.0,8.65,3.0,False
2018-10-30,2.4,6.6,-0.2,2.1,6.2,10.6,5.0,10.0,0.0,0.0,6.98,0.6,False
2018-10-31,4.8,7.6,2.3,1.6,6.7,13.4,7.8,5.1,0.0,0.0,0.47,2.71,False
2018-11-01,7.7,10.8,5.9,8.1,9.8,13.6,5.7,4.2,0.0,0.0,0.0,4.0,False
2018-11-02,6.3,7.0,1.3,2.8,8.5,11.6,17.8,0.0,0.0,0.0,1.05,9.02,False
2018-11-03,5.7,4.6,2.4,-0.4,8.6,10.6,9.7,0.0,0.0,0.0,0.0,9.0,False
2018-11-04,9.2,6.5,7.7,1.6,10.7,12.7,7.6,0.0,0.0,0.0,0.0,7.34,False
2018-11-05,8.7,12.7,7.9,8.6,9.6,18.9,0.0,0.0,0.0,0.0,4.65,8.42,False
2018-11-06,6.6,14.3,4.8,10.6,9.4,18.5,0.2,0.0,0.0,0.0,3.0,8.12,False
2018-11-07,10.5,11.0,6.6,9.6,15.0,12.8,0.0,2.7,0.0,0.0,3.82,0.67,False
2018-11-08,8.6,8.8,5.7,4.0,10.9,12.9,1.9,0.4,0.0,0.0,0.65,6.92,False
2018-11-09,7.7,9.4,4.4,5.2,10.7,14.6,0.0,0.1,0.0,0.0,7.0,7.48,False
2018-11-10,9.3,11.5,6.5,10.8,12.2,12.4,2.0,5.6,0.0,0.0,0.0,0.66,False
2018-11-11,8.2,11.8,6.2,10.9,10.3,13.2,6.2,6.3,0.0,0.0,2.56,1.83,False
2018-11-12,7.5,10.7,6.5,9.7,8.2,11.4,13.0,16.1,0.0,0.0,1.0,0.0,False
2018-11-13,7.2,10.3,5.9,6.8,8.1,14.2,5.9,0.0,0.0,0.0,1.37,8.96,False
2018-11-14,7.9,8.6,6.9,4.0,9.1,13.5,5.5,0.0,0.0,0.0,0.0,8.22,False
2018-11-15,9.6,8.0,8.7,4.8,10.6,10.5,7.5,0.0,0.0,0.0,0.48,1.29,False
2018-11-16,9.6,7.0,8.8,4.2,10.6,9.1,2.4,0.0,0.0,0.0,0.0,0.08,False
2018-11-17,7.5,5.0,6.3,1.0,8.6,8.5,0.0,0.0,0.0,0.0,0.68,8.85,False
2018-11-18,5.5,4.6,4.2,1.6,6.6,8.6,0.0,0.0,0.0,0.0,0.13,8.83,False
2018-11-19,2.8,2.9,-1.4,-0.3,5.2,6.6,0.0,0.3,0.0,0.0,6.82,6.78,False
2018-11-20,-0.6,1.9,-2.4,-0.1,2.5,3.3,0.0,2.9,0.0,4.2,6.78,1.19,False
2018-11-21,-0.2,0.8,-2.5,-3.8,3.2,5.4,0.0,0.0,0.0,0.0,6.7,8.72,False
2018-11-22,0.0,2.8,-2.2,-0.8,2.7,5.0,0.0,1.5,0.0,0.0,6.5,0.0,False
2018-11-23,1.4,5.1,-2.0,1.0,3.1,9.2,0.0,1.0,0.0,0.0,0.0,5.62,False
2018-11-24,-1.3,7.0,-3.2,4.0,2.2,9.6,0.0,6.4,0.0,0.0,6.27,5.39,False
2018-11-25,-2.6,6.5,-4.0,4.3,0.6,8.2,0.0,8.6,0.0,0.0,6.05,0.0,False
2018-11-26,-2.2,5.8,-4.3,4.7,0.4,7.3,0.0,1.0,0.0,0.0,5.72,0.02,False
2018-11-27,-1.1,5.5,-4.2,1.8,1.7,9.2,0.0,3.1,0.0,0.0,5.26,4.1,False
2018-11-28,0.6,10.1,-3.0,7.2,5.4,11.9,0.0,21.7,0.0,0.0,1.21,0.08,False
2018-11-29,6.9,11.0,4.8,9.6,9.2,13.2,15.0,2.5,0.0,0.0,0.0,1.32,False
2018-11-30,6.6,9.7,4.9,7.3,8.1,12.1,21.6,0.0,0.0,0.0,0.0,7.94,False
2018-12-01,4.7,8.1,3.5,5.6,6.3,10.9,17.6,5.8,0.0,0.0,0.0,0.0,False
2018-12-02,4.4,13.5,3.6,10.9,5.2,15.5,4.3,11.2,0.0,0.0,0.26,3.56,False
2018-12-03,4.6,12.8,3.5,11.1,5.2,14.1,11.8,7.3,0.0,0.0,0.0,0.2,False
2018-12-04,1.4,9.6,-1.1,7.2,3.2,11.0,8.5,1.3,36.4,0.0,3.52,7.63,False
2018-12-05,0.6,9.9,-1.9,7.7,2.0,12.1,0.9,2.7,3.5,0.0,0.27,0.81,False
2018-12-06,0.8,11.8,-1.1,9.9,3.2,13.5,9.2,1.2,9.8,0.0,0.0,0.34,False
2018-12-07,4.5,10.6,3.7,7.3,5.8,12.6,10.3,5.3,0.0,0.0,0.0,1.08,False
2018-12-08,2.1,9.4,-0.7,6.6,4.8,12.3,0.4,0.7,0.0,0.0,4.56,3.85,False
2018-12-09,1.9,9.3,0.3,7.7,3.6,11.1,0.2,2.6,0.0,0.0,5.0,4.27,False
2018-12-10,2.3,7.2,0.9,5.2,3.8,9.2,0.3,0.4,0.0,0.0,5.0,7.48,False
2018-12-11,-1.2,4.4,-4.1,1.8,0.9,7.8,0.0,0.0,0.0,0.0,5.0,6.36,False
2018-12-12,-0.8,2.3,-1.9,0.8,0.8,4.3,0.0,0.0,0.0,0.0,5.0,7.79,False
2018-12-13,-0.3,1.0,-1.7,-1.2,0.9,3.9,0.0,0.0,0.0,0.0,5.0,7.74,False
2018-12-14,-1.6,-1.1,-2.5,-3.8,-0.3,2.2,0.0,0.0,0.0,0.0,5.0,6.46,False
2018-12-15,0.0,-0.0,-1.9,-2.5,1.6,3.0,0.0,10.5,0.0,0.0,5.0,0.0,False
2018-12-16,2.2,4.7,1.0,2.0,3.2,7.2,0.0,2.1,0.0,0.0,5.0,1.41,False
2018-12-17,0.8,5.8,-1.2,3.5,1.8,8.6,0.0,1.4,0.0,0.0,0.0,7.81,False
2018-12-18,0.7,6.1,-1.9,3.5,4.3,8.9,0.0,0.1,0.0,0.0,1.83,5.2,False
2018-12-19,4.8,8.0,3.7,6.7,6.4,10.2,0.4,3.8,0.0,0.0,0.0,4.25,False
2018-12-20,4.0,7.5,3.2,5.8,5.1,10.2,1.3,0.1,2.8,0.0,1.12,5.9,False
2018-12-21,2.4,12.2,0.2,8.6,4.0,14.4,0.0,7.9,0.0,0.0,2.63,0.6,False
2018-12-22,0.8,11.0,-0.6,8.8,1.8,13.1,0.7,1.0,4.9,0.0,0.0,1.67,False
2018-12-23,0.4,10.9,-1.3,8.1,1.9,13.6,0.0,7.0,0.0,0.0,0.0,0.0,False
2018-12-24,1.8,8.4,-0.3,3.0,4.9,13.1,8.7,4.5,2.1,0.0,0.0,0.24,False
2018-12-25,5.0,2.2,2.9,-1.4,6.1,6.0,2.1,0.0,0.0,0.0,0.96,7.87,False
2018-12-26,4.9,-0.5,3.7,-3.5,6.2,4.9,10.7,0.0,0.0,0.0,0.0,7.83,False
2018-12-27,5.9,-1.5,4.8,-3.8,6.4,2.5,11.9,0.0,0.0,0.0,0.0,3.88,False
2018-12-28,4.8,-1.0,4.2,-3.5,5.2,0.7,2.4,0.0,0.0,0.0,0.0,0.0,False
2018-12-29,3.0,3.6,1.0,-0.2,4.7,7.4,3.2,0.0,0.0,0.0,0.0,0.73,False
2018-12-30,1.5,6.5,-1.1,2.4,4.3,9.1,15.1,0.5,17.5,0.0,2.52,0.2,False
2018-12-31,6.3,8.1,3.5,6.1,8.5,9.5,25.7,0.8,0.0,0.0,0.0,0.98,False
2019-01-01,3.6,7.3,1.8,5.6,5.8,8.9,8.5,0.4,4.2,0.0,3.24,1.73,False
2019-01-02,1.4,5.2,0.6,3.5,2.3,7.5,0.2,0.0,0.7,0.0,1.86,5.63,False
2019-01-03,2.1,3.9,1.1,2.2,2.8,5.9,1.0,0.0,0.0,0.0,0.0,2.71,False
2019-01-04,5.6,3.1,2.5,0.9,7.6,5.4,27.1,0.0,0.0,0.0,0.0,3.61,False
2019-01-05,6.8,3.5,6.2,1.1,7.1,6.3,1.8,0.0,0.0,0.0,0.0,1.91,False
2019-01-06,5.4,4.0,3.2,1.9,6.3,6.4,2.2,0.3,0.0,0.0,0.0,3.82,False
2019-01-07,1.9,5.6,0.3,2.8,3.1,7.8,13.6,0.6,16.1,0.0,0.0,1.0,False
2019-01-08,1.8,7.5,0.6,3.6,3.2,8.6,0.2,1.3,0.0,0.0,5.3,7.98,False
2019-01-09,-0.4,3.8,-1.8,2.0,0.6,5.9,0.0,0.2,0.0,0.0,2.4,5.94,False
2019-01-10,2.6,1.5,0.2,-1.4,6.9,4.7,4.8,0.0,11.2,0.0,0.0,2.98,False
2019-01-11,3.8,4.4,2.0,1.5,6.8,7.1,0.9,0.7,0.0,0.0,0.14,0.0,False
2019-01-12,1.7,6.1,-0.1,2.8,2.7,8.9,4.5,0.4,13.3,0.0,0.0,0.45,False
2019-01-13,2.3,9.3,-1.4,8.0,4.6,10.6,8.0,0.8,5.6,0.0,4.3,0.0,False
2019-01-14,-0.6,7.6,-2.1,4.4,1.0,9.9,2.4,0.5,16.8,0.0,3.86,5.55,False
2019-01-15,1.9,5.7,-1.3,3.5,5.2,8.4,4.2,0.0,25.2,0.0,4.0,4.91,False
2019-01-16,1.8,4.8,-2.5,1.0,5.8,7.2,17.5,0.6,28.7,0.0,1.99,6.77,False
2019-01-17,-2.2,4.8,-3.9,-0.2,-0.5,6.9,0.1,2.7,0.7,0.0,6.0,6.14,False
2019-01-18,-0.7,0.3,-4.0,-2.2,2.5,4.7,12.3,0.0,73.5,0.0,0.0,7.91,False
2019-01-19,-0.5,0.0,-3.6,-2.3,1.1,2.4,7.1,2.3,42.0,6.3,3.11,0.88,False
2019-01-20,-1.5,1.9,-5.2,-0.1,1.8,3.6,9.3,0.6,54.6,0.0,1.55,0.0,False
2019-01-21,-0.9,-2.1,-5.5,-5.6,2.8,2.2,1.5,0.0,0.0,0.0,5.54,8.03,False
2019-01-22,0.8,-0.7,-0.5,-3.6,1.7,1.8,0.2,7.0,1.4,38.5,0.48,1.01,False
2019-01-23,-0.7,0.7,-1.6,-1.1,0.7,2.1,1.9,2.4,13.3,13.3,0.0,0.19,False
2019-01-24,0.1,-0.0,-0.9,-2.4,0.9,2.6,2.9,0.5,20.3,3.5,0.15,0.66,False
2019-01-25,0.2,3.2,-0.6,0.8,1.0,7.8,7.1,1.2,50.4,4.9,0.0,0.51,False
2019-01-26,-0.8,7.8,-2.6,6.2,0.7,9.2,2.6,0.5,17.5,0.0,0.0,2.31,False
2019-01-27,-3.0,6.1,-5.1,3.0,-1.4,8.4,1.2,3.2,8.4,0.0,1.47,0.73,False
2019-01-28,-7.6,3.2,-13.4,-0.9,-2.2,6.3,0.1,0.0,0.7,0.0,6.78,6.55,True
2019-01-29,-1.6,0.7,-4.3,-3.0,0.4,5.3,0.9,5.8,5.6,14.7,0.66,0.38,False
2019-01-30,0.9,1.9,-1.2,0.2,3.2,4.6,1.5,12.0,11.2,71.4,0.2,6.31,False
2019-01-31,-1.6,-0.8,-2.8,-4.8,-0.1,3.2,0.0,4.4,0.0,13.3,5.0,1.73,False
2019-02-01,-2.5,4.7,-5.2,2.1,0.7,7.9,0.2,3.8,1.4,0.0,5.55,2.06,False
2019-02-02,-7.2,3.8,-11.4,1.5,-1.0,5.7,0.0,1.9,0.0,0.0,7.61,4.49,True
2019-02-03,-3.4,2.1,-8.0,-2.8,-0.2,5.8,2.1,0.0,14.7,0.0,7.39,8.07,False
2019-02-04,0.8,0.9,-1.9,-2.5,1.8,3.2,8.1,1.3,47.6,0.0,0.0,0.0,False
2019-02-05,-0.9,2.5,-6.1,-2.5,1.8,7.8,0.2,0.0,1.4,0.0,7.88,9.24,False
2019-02-06,1.4,7.7,-1.5,4.1,2.7,11.4,9.6,2.9,26.6,0.0,0.0,0.0,False
2019-02-07,2.1,8.7,0.0,6.3,3.9,10.6,4.4,2.6,5.6,0.0,0.0,9.17,False
2019-02-08,2.0,8.2,-0.7,5.9,4.3,10.3,6.0,0.3,4.2,0.0,2.24,0.0,False
2019-02-09,3.6,9.0,0.1,6.8,5.5,11.6,5.8,1.0,0.0,0.0,4.82,7.19,False
2019-02-10,1.3,8.2,-0.8,4.7,4.2,10.6,9.9,13.4,39.2,0.0,7.09,5.17,False
2019-02-11,0.1,5.3,-1.5,2.8,2.0,8.8,2.0,0.1,12.6,0.0,4.71,3.28,False
2019-02-12,1.4,2.3,-2.5,-2.3,6.2,7.8,21.7,0.0,55.3,0.0,0.0,8.27,False
2019-02-13,5.9,1.5,4.6,-3.2,7.3,7.8,1.3,0.0,0.0,0.0,7.98,9.86,False
2019-02-14,6.4,3.4,6.2,-2.6,6.8,12.4,7.7,0.0,0.0,0.0,0.0,9.89,False
2019-02-15,7.0,5.2,5.6,-0.6,10.4,13.6,0.0,0.0,0.0,0.0,7.0,9.92,False
2019-02-16,5.0,6.0,0.5,0.2,7.3,14.5,7.7,0.0,0.0,0.0,4.0,9.95,False
2019-02-17,6.4,7.2,1.4,1.9,9.1,16.2,0.6,0.0,0.0,0.0,0.71,9.98,False
2019-02-18,5.8,7.1,5.0,1.3,7.5,14.0,10.4,0.0,0.0,0.0,0.28,10.0,False
2019-02-19,4.4,7.3,2.7,2.6,5.7,11.2,12.6,0.5,0.0,0.0,3.89,7.19,False
2019-02-20,2.8,5.5,0.6,-0.2,4.6,12.6,7.4,0.0,0.0,0.0,0.0,8.84,False
2019-02-21,6.3,7.7,5.0,1.3,7.9,14.8,14.9,0.0,0.0,0.0,1.71,10.0,False
2019-02-22,6.3,7.1,5.3,1.5,7.8,15.2,1.3,0.0,0.0,0.0,6.94,6.68,False
2019-02-23,7.3,8.4,5.4,4.6,8.9,14.6,0.2,0.0,0.0,0.0,1.91,10.0,False
2019-02-24,6.4,5.9,3.2,0.2,8.6,13.5,2.8,0.0,0.0,0.0,7.82,10.0,False
2019-02-25,5.6,6.6,3.0,0.2,7.3,15.6,1.6,0.0,0.0,0.0,0.0,10.02,False
2019-02-26,6.9,7.8,4.3,1.5,11.2,16.9,0.4,0.0,0.0,0.0,6.89,10.0,False
2019-02-27,5.5,9.0,4.6,1.0,6.9,18.8,4.9,0.0,0.0,0.0,0.06,10.09,False
2019-02-28,3.1,9.6,0.5,5.0,5.8,14.0,0.1,2.4,0.0,0.0,9.51,5.2,False
2019-03-01,1.0,9.7,-1.6,7.7,5.3,11.9,0.0,1.8,0.0,0.0,9.5,5.63,False
2019-03-02,1.8,9.9,-0.3,7.7,3.8,13.2,4.9,2.8,6.3,0.0,0.0,4.89,False
2019-03-03,4.3,11.9,3.7,8.9,5.6,15.4,19.4,0.4,0.0,0.0,1.22,1.35,False
2019-03-04,4.8,8.8,2.4,5.8,7.8,11.5,0.9,6.7,0.0,0.0,0.24,4.85,False
2019-03-05,3.2,7.4,1.8,4.6,5.1,10.9,2.3,6.1,0.0,0.0,0.0,1.22,False
2019-03-06,3.0,9.9,1.3,7.2,6.0,12.9,5.1,5.5,6.3,0.0,4.06,0.0,False
2019-03-07,1.9,9.0,0.6,6.8,3.2,11.5,21.2,8.5,21.0,0.0,0.0,9.81,False
2019-03-08,1.0,8.3,-0.4,4.8,3.2,11.9,1.7,0.2,12.6,0.0,10.24,7.07,False
2019-03-09,1.0,10.8,-2.5,7.9,4.2,14.1,4.3,3.4,30.1,0.0,2.46,3.47,False
2019-03-10,-1.4,10.9,-4.6,6.8,3.0,13.6,0.0,3.9,0.0,0.0,10.69,8.95,False
2019-03-11,-0.4,6.2,-5.2,3.5,4.0,9.1,0.5,2.7,3.5,0.0,9.89,10.61,False
2019-03-12,1.9,7.0,0.5,3.8,3.1,12.1,17.8,3.9,107.1,0.0,0.0,4.44,False
2019-03-13,1.7,7.0,-3.2,4.6,7.2,10.9,0.8,0.7,1.4,0.0,10.86,10.54,False
2019-03-14,2.3,8.5,-1.0,6.1,5.1,11.1,5.4,7.4,5.6,0.0,2.58,0.0,False
2019-03-15,1.0,11.7,-3.3,9.1,2.1,13.2,9.4,3.3,19.6,0.0,0.0,0.0,False
2019-03-16,3.0,11.1,0.6,8.8,5.8,13.8,4.7,0.0,1.4,0.0,5.29,9.9,False
2019-03-17,2.6,7.7,0.8,4.4,5.9,9.2,4.2,5.3,18.2,0.0,6.93,8.93,False
2019-03-18,2.8,6.7,-0.2,3.8,6.5,10.5,0.0,1.2,0.0,0.0,11.57,9.93,False
2019-03-19,2.1,5.9,-2.8,0.0,6.0,11.2,4.6,0.0,0.0,0.0,8.39,8.69,False
2019-03-20,5.4,7.9,3.0,1.8,8.4,13.2,11.4,0.0,0.0,0.0,5.22,9.01,False
